Paper_ID,Citation_Type,Cited_PaperId,Year,Title
d06769c558f4659e1c30ec51318c32474e26af23,Forward,779152188f77e3f4ce9dce7abee82014e903a3db,2021,Deconstructing transcriptional variations and their effects on immunomodulatory function among human mesenchymal stromal cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,4e5afa4d4b619bb8b2df5afdeacf67d939c2c70c,2021,Evaluation of odonto/osteogenic differentiation potential from different regions derived dental tissue stem cells and effect of 17β-estradiol on efficiency
d06769c558f4659e1c30ec51318c32474e26af23,Forward,0201ca04bea2339ab99c877d48bade7052c536e4,2021,Human Amnion-Derived Mesenchymal Stromal Cells in Cirrhotic Patients with Refractory Ascites: A Possible Anti-Inflammatory Therapy for Preventing Spontaneous Bacterial Peritonitis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a77ee47a5d88b15a433026a21eb214dcf8dc38aa,2021,Senescence-Associated Secretory Phenotype Suppression Mediated by Small-Sized Mesenchymal Stem Cells Delays Cellular Senescence through TLR2 and TLR5 Signaling
d06769c558f4659e1c30ec51318c32474e26af23,Forward,739911c04cff4c5b59425554d6da28a733593c39,2021,BMI1 in the heart: Novel functions beyond tumorigenesis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,8899fbe10e76d06f3878b6fcac3f639824592d81,2020,Prospects for the therapeutic development of umbilical cord blood-derived mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,cdc43577629e9619eb743543c8efaa9ee7381f8f,2020,IFN-γ gene loaded human umbilical mesenchymal stromal cells targeting therapy for Graft-versus-host disease.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,4a620d4a9ba672a3efdeee9ed16b21dd282f8583,2020,Minimally Invasive Cellular Therapies for Osteoarthritis Treatment
d06769c558f4659e1c30ec51318c32474e26af23,Forward,e96474a6ac9ebdb9b871b8d653b3ea5119732d2e,2020,Ramiprilat Effects on Endothelial Progenitor Cells Migration is Increased by Human Umbilical Cord Blood-Mesenchymal Stem Cells derived Secretome
d06769c558f4659e1c30ec51318c32474e26af23,Forward,36d48f8c78a1001c4d5f2b8a67ed8a57950535ff,2020,Challenges and translational considerations of mesenchymal stem/stromal cell therapy for Parkinson’s disease
d06769c558f4659e1c30ec51318c32474e26af23,Forward,0de9ab440fa4c2279b5dc238433826bbc4765f45,2020,Therapeutic Effects of Human Mesenchymal Stem Cells in a Mouse Model of Cerebellar Ataxia with Neuroinflammation
d06769c558f4659e1c30ec51318c32474e26af23,Forward,52706d2fd9215aa21d73c0f1ae17bbcfd6e42b13,2020,Hemovac blood after total knee arthroplasty as a source of stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,9e58c47eb44d868ae2fce869d9655b7b1118aee4,2020,Randomized controlled study for the anti‐aging effect of human adipocyte‐derived mesenchymal stem cell media combined with niacinamide after laser therapy
d06769c558f4659e1c30ec51318c32474e26af23,Forward,9e901be7aa1e0ae92b8886f233a736aa37708176,2020,Effects of conditioned media from human umbilical cord blood-derived mesenchymal stem cells in the skin immune response.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6e4079b11bee7643f3c21ca14dfe3886e5361878,2020,Enhancement of bone marrow aspirate concentrate with local self-healing corticotomies.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,98aa0ae741d8b79ae02679e39b81e7a6c9d3d08f,2020,Secretome studies of mesenchymal stromal cells (MSCs) isolated from three tissue sources reveal subtle differences in potency
d06769c558f4659e1c30ec51318c32474e26af23,Forward,fabca7928d272044f783dbfc6925eb0ba06339f5,2020,Topography: A Biophysical Approach to Direct the Fate of Mesenchymal Stem Cells in Tissue Engineering Applications
d06769c558f4659e1c30ec51318c32474e26af23,Forward,0b8d72e841c7801a6eb69d333e26ace5b4619a93,2020,Management of the Rotator Cuff Tears in Overhead Athletes
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1c00c82a1c42fbb38e7b480789d04321e45d1230,2020,Expansion of human mesenchymal stem/stromal cells (hMSCs) in bioreactors using microcarriers: lessons learnt and what the future holds.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1487fe9c49b196933cad773cd60f434e3eb1fad4,2020,Functional enhancement strategies for immunomodulation of mesenchymal stem cells and their therapeutic application
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1de3d7c23a7dcfc3ba3f3b0bfeaee230383d0ebf,2020,Potential of mesenchymal stem cells as topical immunomodulatory cell therapies for ocular surface inflammatory disorders
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a072e94b37b56d674000e5fa5948ed2bb2b1788c,2020,Combined therapy with adipose tissue-derived mesenchymal stromal cells and meglumine antimoniate controls lesion development and parasite load in murine cutaneous leishmaniasis caused by Leishmania amazonensis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,ec1ab54cfe06a4ed64a93c3e4aa31b30b7242f23,2020,In Vitro Study of Adipose-Derived Mesenchymal Stem Cells Transduced with Lentiviral Vector Carrying the Brain-Derived Neurotrophic Factor Gene
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6ec03d93aa229a85ceb2748643c2951511f2e72f,2020,Mesenchymal stromal cells for articular cartilage repair: preclinical studies.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,0ffe90acbf8fe949e0487bf1fee2c6a22c94f6fb,2020,The effect of stem cell therapy and comprehensive physical therapy in motor and non-motor symptoms in patients with multiple sclerosis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,c75c07e7515b0bcead37ebe343cf938770944323,2020,Mesenchymal Stem/Progenitor Cells: The Prospect of Human Clinical Translation
d06769c558f4659e1c30ec51318c32474e26af23,Forward,c58086f959f0514ad04e4b76bf0224e7220c73d2,2020,Mesenchymal Stem/Stromal Cells Therapy for Sepsis and Acute Respiratory Distress Syndrome
d06769c558f4659e1c30ec51318c32474e26af23,Forward,01dbc28368be2ce00249de9dcbde09803eae836e,2020,Human umbilical cord mesenchymal stem cell-derived extracellular vesicles ameliorate airway inflammation in a rat model of chronic obstructive pulmonary disease (COPD)
d06769c558f4659e1c30ec51318c32474e26af23,Forward,2e90ddb878147b3f8b78e3d4def3bb80e6b686c1,2020,Adipose-Derived Mesenchymal Stem Cells in the Treatment of Diabetic Foot Ulcers: A Review of Preclinical and Clinical Studies
d06769c558f4659e1c30ec51318c32474e26af23,Forward,94a45df8f58cf5791e0d8bf24c03f19b7159c4b4,2020,Neuro-regenerative potential of dental stem cells: a concise review
d06769c558f4659e1c30ec51318c32474e26af23,Forward,07be7b4f91f9413eb2d8893578749f5cc463cac8,2020,Umbilical Cord-Derived Mesenchymal Stem Cells Are Able to Use bFGF Treatment and Represent a Superb Tool for Immunosuppressive Clinical Applications
d06769c558f4659e1c30ec51318c32474e26af23,Forward,278190252665842f36f780e784a67d78b4fc9149,2020,Multiomics global landscape of stemness-related gene clusters in adipose-derived mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,d040b18266456ea22be52f905ece9a60daf4d1e1,2020,Endometrial and Menstrual Blood Mesenchymal Stem/Stromal Cells: Biological Properties and Clinical Application
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1aa8057ec869466ab6a3de161e45b2d75df2b1b3,2020,"Isolation, Characterization, Proliferation and Differentiation of Synovial Membrane-derived Mesenchymal Stem Cells (SM-MSCs) from Osteoarthritis Patients"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,956003d64571f72792999f55a281cfc61fc09c30,2020,Modifying the tumour microenvironment and reverting tumour cells: New strategies for treating malignant tumours
d06769c558f4659e1c30ec51318c32474e26af23,Forward,73f2afcb1a52cea7d633b1ed7ee824c367b2a655,2020,Stem cell therapy for COVID-19 and other respiratory diseases: Global trends of clinical trials.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,12770dd956ee4e725db8db7cea92ca99ab60ec2c,2020,Mesenchymal stromal cells (MSCs) for neurodegenerative disease: A promising frontier.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,074df5c47fed32ebdd0082f3c19b8b5ca8e0e64b,2020,Effects of photobiomodulation combined with MSCs transplantation on the repair of spinal cord injury in rat
d06769c558f4659e1c30ec51318c32474e26af23,Forward,ae83bf3f623516796d05f51892fef524a93f8f1e,2020,Mesenchymal stem cells as a multimodal treatment for nervous system diseases
d06769c558f4659e1c30ec51318c32474e26af23,Forward,368fe8bba07a82a469fafd42a4c62c8ee6e54ecc,2020,Human Umbilical Cord Blood-derived Secretome Enhance Endothelial Progenitor Cells Migration on Hyperglycemic Conditions
d06769c558f4659e1c30ec51318c32474e26af23,Forward,b67e2bd7b320fd127acc4a37bedfb85e43041c5f,2020,Human umbilical cord blood-mesenchymal stem cell-derived secretome in combination with atorvastatin enhances endothelial progenitor cells proliferation and migration
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1d48591b9be38d48ead703840dbd70b29a120b3c,2020,Characterization and comparative DNA methylation profiling of four adipogenic genes in adipose-derived stem cells and dedifferentiated fat cells from aging subjects
d06769c558f4659e1c30ec51318c32474e26af23,Forward,bb16c3a1db3449323c25a96ae045f2bae1d2f047,2020,Characterization and therapeutic applications of mesenchymal stem cells for regenerative medicine.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,5d647bffe8fcdbb336782c3aa1ca62bcaa2a02f5,2020,Therapeutic uses of post-partum tissue-derived mesenchymal stromal cell secretome
d06769c558f4659e1c30ec51318c32474e26af23,Forward,600777a8f3359d23ee0a131cc88c0e9f15d8f9e5,2020,Mesenchymal stromal cells; a new horizon in regenerative medicine
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a0447c3221f932f66077c4d7035358ab4d49fbdd,2020,Growth and Osteogenic Differentiation of Discarded Gingiva-Derived Mesenchymal Stem Cells on a Commercial Scaffold
d06769c558f4659e1c30ec51318c32474e26af23,Forward,309b417d7b374443ba510ba100c2eb1ad44a4a2d,2020,Antibacterial Fusion Protein BPI21/LL-37 Modification Enhances the Therapeutic Efficacy of hUC-MSCs in Sepsis.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,70601629c8bc29c2d46787698378c683d3c2ca63,2020,Quercetin Combined With Human Umbilical Cord Mesenchymal Stem Cells Regulated Tumour Necrosis Factor-α/Interferon-γ-Stimulated Peripheral Blood Mononuclear Cells via Activation of Toll-Like Receptor 3 Signalling
d06769c558f4659e1c30ec51318c32474e26af23,Forward,637fc7478bca65a4ed8f585d105ffd64b4bd9305,2020,Collagen Scaffold with Human Umbilical Cord Mesenchymal Stem Cells Remarkably Improves Intrauterine Adhesions in a Rat Model
d06769c558f4659e1c30ec51318c32474e26af23,Forward,4d61dc05c1869e82d55643f71b0d372841f9331f,2020,Current perspectives in stem cell therapies for osteoarthritis of the knee
d06769c558f4659e1c30ec51318c32474e26af23,Forward,23e7015bfaeb5c7a607101b155c03bc20e3494f1,2020,Single-cell RNA-seq highlights heterogeneity in human primary Wharton’s jelly mesenchymal stem/stromal cells cultured in vitro
d06769c558f4659e1c30ec51318c32474e26af23,Forward,f70526d94d33b47ca1867f7bccd568309e082f9e,2020,Mesenchymal stem cell therapy for liver fibrosis/cirrhosis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6f64662ff176e3d78951a6347a260d71da5075c9,2020,Pathogenic Activation of Mesenchymal Stem Cells Is Induced by the Disease Microenvironment in Systemic Sclerosis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,be5d18624f064b3543dd8ebfa238173105ac62b0,2020,Adipose-derived stromal cells in regulation of hematopoiesis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,2dd4d0ab2047b0cd29c788f92f0c4e0b166a57b0,2020,Comparison of senescence-related changes between three- and two-dimensional cultured adipose-derived mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,d3a236a958774f294651e8b9ebc57f1377552238,2020,"Human mesenchymal stem cell therapy for cartilage repair: Review on isolation, expansion, and constructs."
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6a4c81992394800e0ecf2dc1290b7658d9e1084c,2020,Umbilical cord-derived Wharton’s jelly for regenerative medicine applications
d06769c558f4659e1c30ec51318c32474e26af23,Forward,3fc178f67a614293e2a425a23cea47fa0ecc8492,2020,Establishment and characterization of an immortalized human chondrocyte cell line
d06769c558f4659e1c30ec51318c32474e26af23,Forward,777adddf8a7013a82872ba70900f0e403d1e94db,2020,Gene expression profile of immunoregulatory cytokines secreted from bone marrow and adipose derived human mesenchymal stem cells in early and late passages
d06769c558f4659e1c30ec51318c32474e26af23,Forward,9ab5bb1e8f00ad321cb3f68e5eadd726b3fde5b6,2020,Looking for immortality: Review of phytotherapy for stem cell senescence
d06769c558f4659e1c30ec51318c32474e26af23,Forward,37d77b6a187bef9488bb3571fdb07b8672dad3e5,2020,Primary Cilia Mediate Wnt5a/β-catenin Signaling to Regulate Adipogenic Differentiation of Human Umbilical Cord Blood-Derived Mesenchymal Stem Cells Following Calcium Induction
d06769c558f4659e1c30ec51318c32474e26af23,Forward,d6209694beb7f1d12c9abaa63642941ad297255f,2020,RNA-Based Strategies for Cardiac Reprogramming of Human Mesenchymal Stromal Cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,b35ff1c8bcb9f11517b0da2ff3734c543f1d9fcd,2020,How to introduce MSC-based therapy for the developing lung safely into clinical care?
d06769c558f4659e1c30ec51318c32474e26af23,Forward,5e0d701112713558a85d2794fe6c636b616f2de0,2020,Dense carbon-nanotube coating scaffolds stimulate osteogenic differentiation of mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,df7e236e1d90471f7232bf1838b60a0d4c787df1,2020,Influence of mesenchymal stem cell-derived extracellular vesicles in vitro and their role in ageing
d06769c558f4659e1c30ec51318c32474e26af23,Forward,741d88448a5af348fb67b7d95dac395dc6e5d975,2020,Characterization of Mesenchymal Stem Cells Derived from Patients with Cerebellar Ataxia: Downregulation of the Anti-Inflammatory Secretome Profile
d06769c558f4659e1c30ec51318c32474e26af23,Forward,41e80c90815f96c3f6b7e5fac05f08cea973ec3f,2020,Advances in biomaterials for adipose tissue reconstruction in plastic surgery
d06769c558f4659e1c30ec51318c32474e26af23,Forward,667914ac67fabbb307c26cd05a291477d85be8fd,2020,Wharton's jelly-derived mesenchymal stem cells attenuate sepsis-induced organ injury partially via cholinergic anti-inflammatory pathway activation.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6ff6134e8d13ddf538d5c30142dbe8486b6aef33,2019,"Effect of Serial Passage on Growth Kinetics, Biological Properties, and Differentiation into Adipocytes of Human Wharton’s Jelly-Derived Mesenchymal Stem Cells"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,8cf9784e5b5e41ed8675b0976209a7ea2024c3c2,2019,Identification of differentially expressed genes by single‐cell transcriptional profiling of umbilical cord and synovial fluid mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a3f03bebfc9065be61556e5154ff3afa1ab7eb47,2019,Strategy for the Generation of Engineered Bone Constructs Based on Umbilical Cord Mesenchymal Stromal Cells Expanded with Human Platelet Lysate
d06769c558f4659e1c30ec51318c32474e26af23,Forward,2610f6fa9c3f559791904f7d4efe2734471060e1,2019,Clinical Use of Mesenchymal Stem Cells in Bone Regeneration
d06769c558f4659e1c30ec51318c32474e26af23,Forward,02ce35050951e9d1020dd706a133cb441ee4caf6,2019,"Bone tissue regeneration: biology, strategies and interface studies"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,16ce44d02d9f2622170a3129f581c7cd2657dd6e,2019,Comparison of the Regenerative Potential for Lung Tissue of Mesenchymal Stromal Cells from Different Sources/Locations Within the Body
d06769c558f4659e1c30ec51318c32474e26af23,Forward,fad6e6b634ada54ef447f3b71392458b93c60079,2019,Single‐cell high‐content imaging parameters predict functional phenotype of cultured human bone marrow stromal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,bf635414a1b6902e77bd076dd51172980f901345,2019,Comparison of Properties of Stem Cells Isolated from Adipose Tissue and Lipomas in Dogs
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a2f4865457f3fbbbb764c2957e534e402300e9b8,2019,Multiple doses of adipose tissue‐derived mesenchymal stromal cells induce immunosuppression in experimental asthma
d06769c558f4659e1c30ec51318c32474e26af23,Forward,e949cb4138aec662635027ba539254a5c522a5f8,2019,Wharton’s Jelly Mesenchymal Stromal Cells from Human Umbilical Cord: a Close-up on Immunomodulatory Molecules Featured In Situ and In Vitro
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6d6639ba995fda8377d46ee4fc59bac1182e07a3,2019,Adult Stem Cells for Bone Regeneration and Repair
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6ac986f70374a0a7824d15b5dac90e44df2c9e04,2019,Comparison of Different Culture Conditions for Mesenchymal Stem Cells from Human Umbilical Cord Wharton’s Jelly for Stem Cell Therapy
d06769c558f4659e1c30ec51318c32474e26af23,Forward,083bb6d5ed230e6cac68303cd14cbd2f3a5aa33a,2019,Direct conversion of human fibroblasts into therapeutically active vascular wall-typical mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,41042fdddc6daca936ef241ef48e8e5a6946a96e,2019,Engineered Extracellular Vesicles with Synthetic Lipids via Membrane Fusion to Establish Efficient Gene Delivery.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,6d12e18bb03c856c1cceed37a1fa2c740f6feb66,2019,"Characterization of Stem Cells From Pulp Tissue of Exfoliated Deciduous Teeth, Impacted Third Molars and Apical Papilla of Impacted Third Molars With Open Apices: A Comparative Analysis"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,892c961d8e48f120e5aaa605dc1095fa43bbcfc6,2019,Adipocyte lineage differentiation potential of MSCs isolated from reaming material
d06769c558f4659e1c30ec51318c32474e26af23,Forward,f35ee1df1c36899c4eb4d7e99580ba4284d54668,2019,Effect of adiponectin secreted from adipose‐derived stem cells on bone‐fat balance and bone defect healing
d06769c558f4659e1c30ec51318c32474e26af23,Forward,eae49438b003bb16ee475cf48af2e1ccfee1649b,2019,Substantial Overview on Mesenchymal Stem Cell Biological and Physical Properties as an Opportunity in Translational Medicine
d06769c558f4659e1c30ec51318c32474e26af23,Forward,7c2aa6b4413f7f1569deea4f52b14ff4f800f26d,2019,Immunomodulatory and regenerative effects of mesenchymal stromal cells in trauma
d06769c558f4659e1c30ec51318c32474e26af23,Forward,7ebfb3a8cf6c6661b3cc3eda90b1920d330a892d,2019,Use of adult mesenchymal stromal cells in tissue repair: impact of physical exercise.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,5ef915d7954f218179205df6efac5d3750c230df,2019,Decorin Secreted by Human Umbilical Cord Blood-Derived Mesenchymal Stem Cells Induces Macrophage Polarization via CD44 to Repair Hyperoxic Lung Injury
d06769c558f4659e1c30ec51318c32474e26af23,Forward,2b3923d044481485827ec96fde16a90ebc56d612,2019,Impact of Graphene-Based Surfaces on the Basic Biological Properties of Human Umbilical Cord Mesenchymal Stem Cells: Implications for Ex Vivo Cell Expansion Aimed at Tissue Repair
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1f3d4500db9ae962897b31bd73a998eb66b8e46e,2019,AFM-based Analysis of Wharton’s Jelly Mesenchymal Stem Cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,71fc87ce63a0ec8d4c75bbde3b3c258170584d26,2019,In vitro toxicity screening of magnetite nanoparticles by applying mesenchymal stem cells derived from human umbilical cord lining
d06769c558f4659e1c30ec51318c32474e26af23,Forward,40741030d115cbb721a4cfcaaf77fc6f873b3638,2019,Mesenchymal stem cells: Cell therapy and regeneration potential
d06769c558f4659e1c30ec51318c32474e26af23,Forward,479605b68abd21f133013af865336e76b5fdd06b,2019,Single-cell RNA-seq highlights heterogeneity in human primary Wharton’s Jelly mesenchymal stem/stromal cells cultured in vitro
d06769c558f4659e1c30ec51318c32474e26af23,Forward,4f8630f490ae9d3befe971525f74658ef9832a07,2019,Mesenchymal Stem Cells for Regenerative Medicine
d06769c558f4659e1c30ec51318c32474e26af23,Forward,564f419eb6eddbe5467fe265a2a06ddf4f0e7f9b,2019,A Review on the Effect of Plant Extract on Mesenchymal Stem Cell Proliferation and Differentiation
d06769c558f4659e1c30ec51318c32474e26af23,Forward,d461e19de0f80fb56b7bd0487c8f1775822e8f5b,2019,Challenges in Clinical Development of Mesenchymal Stromal/Stem Cells: Concise Review
d06769c558f4659e1c30ec51318c32474e26af23,Forward,ef3ef72a4040a6416cf0bb3ed0937ad1b2669846,2019,The Median Nerve Injury Model in Pre-clinical Research – A Critical Review on Benefits and Limitations
d06769c558f4659e1c30ec51318c32474e26af23,Forward,cd7a1f6d594b2e9ef043cdb98962684f73d85496,2019,Bone marrow vs Wharton’s jelly mesenchymal stem cells in experimental sepsis: a comparative study
d06769c558f4659e1c30ec51318c32474e26af23,Forward,1593c3ffa9eb704c5c1c169ff6c4782193630cb5,2019,Adipose tissue derived mesenchymal stem cells are better respondents to TGFβ1 for in vitro generation of cardiomyocyte-like cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,8d29e872effdf413a92d50b8b02beee43e128649,2019,Transplantation of stem cells from umbilical cord blood as therapy for type I diabetes
d06769c558f4659e1c30ec51318c32474e26af23,Forward,c6a1954c006422757a0c6366b335e8da0d979cae,2019,"Pooling of Patient-Derived Mesenchymal Stromal Cells Reduces Inter-Individual Confounder-Associated Variation without Negative Impact on Cell Viability, Proliferation and Osteogenic Differentiation"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,f0d97bc7b0b2df99c3036bbe29173a430a1304f9,2019,Phenotype Characteristics and Osteogenic Differentiation Potential of Human Mesenchymal Stem Cells Derived from Amnion Membrane (HAMSCs) and Umbilical Cord (HUC-MSCs)
d06769c558f4659e1c30ec51318c32474e26af23,Forward,78a66ad298b06ea0b000154e2cf727a385d8ac91,2019,Horizontal transfer of mitochondria and its role in carcinogenesis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a37dfa39386f88ec9f4bd9268568c7ecbb6ac67f,2019,Comparison in transcriptome and cytokine profiles of mesenchymal stem cells from human umbilical cord and cord blood.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,14495be12a195be896567bc8cd99f74dfa9ab075,2019,Emulating the early phases of human tooth development in vitro
d06769c558f4659e1c30ec51318c32474e26af23,Forward,a1f6e99fcc5c3d6ae908a5b12394e3899cbcb23f,2019,Generation and miRNA Characterization of Equine Induced Pluripotent Stem Cells Derived from Fetal and Adult Multipotent Tissues
d06769c558f4659e1c30ec51318c32474e26af23,Forward,174b6b6699f3594cead11a54f05dc8203cad7089,2019,"Regenerative Capacity of Adipose Derived Stem Cells (ADSCs), Comparison with Mesenchymal Stem Cells (MSCs)"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,2f65d90090ebe79d6a69e66b931a79c3e700427a,2019,Genetic Stability of Mesenchymal Stromal Cells for Regenerative Medicine Applications: A Fundamental Biosafety Aspect
d06769c558f4659e1c30ec51318c32474e26af23,Forward,146ccbbfff13a834f994e9ac36808b397854a108,2019,Autologous Cord Blood in Children with Cerebral Palsy: A Review
d06769c558f4659e1c30ec51318c32474e26af23,Forward,9564c749f68cc6c7a1a8b1760383bb8fa6eef951,2019,Antitumor effects of conditioned media of human fetal dermal mesenchymal stem cells on melanoma cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,5d6fb8a49f8979a8e446182fd25810787edafa02,2019,In vitro comparative study of human mesenchymal stromal cells from dermis and adipose tissue for application in skin wound healing
d06769c558f4659e1c30ec51318c32474e26af23,Forward,674934d5fb6f96a0a54b59d6220dc09a685b7ccd,2019,World-Wide Efficacy of Bone Marrow Derived Mesenchymal Stromal Cells in Preclinical Ischemic Stroke Models: Systematic Review and Meta-Analysis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,ea71f9709cb1c43d5da8ff4d0e4ae480913c9fca,2019,Conditioned Medium from Human Mesenchymal Stromal Cells: Towards the Clinical Translation
d06769c558f4659e1c30ec51318c32474e26af23,Forward,c3bd4a9629068255a826e4f247062c9edfece5b5,2019,Comparison of human articular chondrocyte and chondroprogenitor cocultures and monocultures: To assess chondrogenic potential and markers of hypertrophy.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,266844f2445a8d0de672ee1212e5baec49b6f3e1,2019,Human umbilical cord-mesenchymal stem cells conditioned medium attenuates CCl4 induced chronic liver fibrosis
d06769c558f4659e1c30ec51318c32474e26af23,Forward,626baf873e4ca6cc765890ede2a1dd7fef97e674,2019,Application of Human Adipose Stem Cell (hADSC) in Collagen Gel on Rat Deep Dermal Burn
d06769c558f4659e1c30ec51318c32474e26af23,Forward,b334f56690c63ce93ab55178f290bb2d65275a6e,2019,CD271-selected mesenchymal stem cells from adipose tissue enhance cartilage repair and are less angiogenic than plastic adherent mesenchymal stem cells
d06769c558f4659e1c30ec51318c32474e26af23,Forward,9ceed0c6bff70918df3f99074f93ecad621ec6cd,2019,Mesenchymal stem cells as the near future of cardiology medicine - truth or wish?
d06769c558f4659e1c30ec51318c32474e26af23,Forward,2e8a673d87c67f5813d5834c3fdba40539df17e3,2019,Influence of chitosan oligosaccharide on the gelling and wound healing properties of injectable hydrogels based on carboxymethyl chitosan/alginate polyelectrolyte complexes.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,47a58493267753d5e8f84556171af4e25b688278,2019,Equine Cord Blood Mesenchymal Stromal Cells Have Greater Differentiation and Similar Immunosuppressive Potential to Cord Tissue Mesenchymal Stromal Cells.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,0bdc3ec33ae04258acf2e60708f4dfba5d933204,2019,"Encapsulated explant in novel low shear perfusion bioreactor improve cell isolation, expansion and colony forming unit"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,f24dfae2cfc04d101fce00845a29d5fdd6c35837,2018,"Direct and Simple Method for Mesenchymal Stem Cells Isolation, Culturing and Detection"
d06769c558f4659e1c30ec51318c32474e26af23,Forward,7fa642cb81434b4dc86a88b5189e5897390af138,2018,Systemic Factors During Metabolic Disease Progression Contribute to the Functional Decline of Adipose Tissue-Derived Mesenchymal Stem Cells in Reproductive Aged Females
d06769c558f4659e1c30ec51318c32474e26af23,Forward,dbf795bd3160886c1e49cc23ce42f51738858e9e,2018,Human Adipose Mesenchymal Stem Cells Show More Efficient Angiogenesis Promotion on Endothelial Colony-Forming Cells than Umbilical Cord and Endometrium
d06769c558f4659e1c30ec51318c32474e26af23,Forward,0d23f3fbb522cc7c0c3e705f040bfe65bcc731db,2018,Comparative evaluation of mesenchymal stromal cells from umbilical cord and amniotic membrane in xeno-free conditions
d06769c558f4659e1c30ec51318c32474e26af23,Forward,eeba304beb8923e2efe56e0130d5906c739ad553,2018,The Dynamic Roles of Mesenchymal Stem Cells in Colon Cancer
d06769c558f4659e1c30ec51318c32474e26af23,Forward,e2bf306dc3206e73cc7beef3be167b313a260753,2018,Conditioned media from human umbilical cord blood-derived mesenchymal stem cells stimulate rejuvenation function in human skin
d06769c558f4659e1c30ec51318c32474e26af23,Forward,fc3b98ac1184c385859eba7b11ec68bc86f2abc5,2018,Evaluating Nonintegrating Lentiviruses as Safe Vectors for Noninvasive Reporter-Based Molecular Imaging of Multipotent Mesenchymal Stem Cells.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,026c709aebca9d60f281c21e1249c68179bda9ae,2018,Simulated Microgravity Culture Enhances the Neuroprotective Effects of Human Cranial Bone-Derived Mesenchymal Stem Cells in Traumatic Brain Injury.
d06769c558f4659e1c30ec51318c32474e26af23,Forward,ca7f4dc8be9ad95a6e6c5e3cdfcd8cd30fa3f3ce,2018,Spin-coated graphene oxide as a biomaterial for Wharton’s Jelly derived mesenchymal stem cell growth: a preliminary study
