Paper_Doi,Citation_Type,Cited_Doi,Year,Title
10.1016/j.bbagen.2012.04.008,Backward,10.1016/0966-842X(96)10017-2,1996.0,Role of verotoxin receptors in pathogenesis.
10.1016/j.bbagen.2012.04.008,Backward,10.1073/PNAS.92.11.5087,1995.0,Ganglioside GM1 binds to the Trk protein and regulates receptor function.
10.1016/j.bbagen.2012.04.008,Backward,10.1016/s0021-9258(17)42121-1,1994.0,"GM3 directly inhibits tyrosine phosphorylation and de-N-acetyl-GM3 directly enhances serine phosphorylation of epidermal growth factor receptor, independently of receptor-receptor interaction."
10.1016/j.bbagen.2012.04.008,Backward,10.1111/j.1471-4159.1993.tb03581.x,1993.0,Gangliosides Inhibit Platelet‐Derived Growth Factor‐Stimulated Receptor Dimerization in Human Glioma U‐1242MG and Swiss 3T3 Cells
10.1016/j.bbagen.2012.04.008,Backward,10.1093/OXFORDJOURNALS.JBCHEM.A123667,1991.0,"A Sialidase-Susceptible Ganglioside, IV3α(NeuGcα2-8NeuGc)-Gg4Cer, Is a Major Disialoganglioside in WHT/Ht Mouse Thymoma and Thymocytes"
10.1016/j.bbagen.2012.04.008,Backward,10.1016/0014-4827(89)90423-0,1989.0,Mechanism of fibronectin-mediated cell migration: dependence or independence of cell migration susceptibility on RGDS-directed receptor (integrin).
10.1016/j.bbagen.2012.04.008,Backward,10.1038/311483A0,1984.0,Autophosphorylation sites on the epidermal growth factor receptor
10.1016/j.bbagen.2012.04.008,Backward,10.1016/s0021-9258(17)39801-0,1984.0,"Ganglioside-mediated modulation of cell growth, growth factor binding, and receptor phosphorylation."
10.1016/j.bbagen.2012.04.008,Backward,10.1016/s0021-9258(18)33363-5,1982.0,A series of human erythrocyte glycosphingolipids reacting to the monoclonal antibody directed to a developmentally regulated antigen SSEA-1.
10.1016/j.bbagen.2012.04.008,Backward,10.4049/jimmunol.129.2.603,1982.0,Neutral glycolipid antigens as developmental markers of mouse teratocarcinoma and early embryos: an immunologic and chemical analysis.
10.1016/j.bbagen.2012.04.008,Backward,10.1093/OXFORDJOURNALS.JBCHEM.A133875,1982.0,Simple purification method for anti-glycolipid antibody using polystyrene latex beads coated with gangliotetraosylceramide.
10.1016/j.bbagen.2012.04.008,Backward,10.1073/PNAS.78.10.6485,1981.0,Monoclonal antibody against a Burkitt lymphoma-associated antigen.
10.1016/j.bbagen.2012.04.008,Backward,10.1007/BF02534965,1981.0,Modification of phenol-sulfuric acid method for the estimation of sugars in lipids
10.1016/j.bbagen.2012.04.008,Backward,10.1016/0005-2736(73)90219-8,1973.0,A ceramide tetrasaccharide of human erythrocyte membrane reacting with anti-type XIV pneumococcal polysaccharide antiserum.
10.1016/j.bbagen.2012.04.008,Backward,,1972.0,"Gangliosides of human, bovine, and rabbit plasma."
10.1016/j.bbagen.2012.04.008,Backward,10.1042/BJ0810384,1961.0,Methods for the quantitative estimation of N-acetylneuraminic acid and their application to hydrolysates of sialomucoids.
10.1016/j.bbagen.2012.04.008,Backward,10.1016/j.bbamem.2008.09.001,2009.0,Glycosphingolipid behaviour in complex membranes.
10.1016/j.bbagen.2012.04.008,Backward,10.1023/B:GLYC.0000044844.95878.cf,2004.0,"Carbohydrate-to-carbohydrate interaction, through glycosynapse, as a basis of cell recognition and membrane organization"
10.1002/bit.24567,Forward,10.1007/s00253-024-13059-9,2024.0,Effects of autophagy-inhibiting chemicals on sialylation of Fc-fusion glycoprotein in recombinant CHO cells
10.1002/bit.24567,Forward,10.1134/s0003683823080057,2023.0,"Knockout of BAX and BAK1 Genes and Overexpression of BCL2, BECN1 Genes Increase Lifespan and the Maximum Density of a CHO-S Cell Culture"
10.1002/bit.24567,Forward,10.1007/s00253-023-12486-4,2023.0,Effects and mechanism of small molecule additives on recombinant protein in CHO cells
10.1002/bit.24567,Forward,10.1002/bit.28150,2022.0,Transcriptomic analysis reveals mode of action of butyric acid supplementation in an intensified CHO cell fed‐batch process
10.1002/bit.24567,Forward,10.1016/j.ydbio.2022.04.013,2022.0,Autophagy participates in germline cyst breakdown and follicular formation by modulating glycolysis switch via Akt signaling in newly-hatched chicken ovaries.
10.1002/bit.24567,Forward,10.1016/j.biotechadv.2022.107978,2022.0,The potential of emerging sub-omics technologies for CHO cell engineering.
10.1002/bit.24567,Forward,10.1002/biot.202000623,2021.0,Stable overexpression of mutated PTEN in Chinese hamster ovary cells enhances their performance and therapeutic antibody production
10.1002/bit.24567,Forward,10.1007/s10616-020-00423-6,2020.0,Effects of autophagy inducers on recombinant antibody production in insect cells
10.1002/bit.24567,Forward,10.1002/biot.202000264,2020.0,Forskolin Increases cAMP Levels and Enhances Recombinant Antibody Production in CHO Cell Cultures
10.1002/bit.24567,Forward,10.1002/btpr.2946,2019.0,"Effects of cysteine, asparagine, or glutamine limitations in Chinese hamster ovary cell batch and fed‐batch cultures"
10.1002/bit.24567,Forward,10.1007/s00253-019-10020-z,2019.0,Clonal variations in CHO IGF signaling investigated by SILAC-based phosphoproteomics and LFQ-MS
10.1002/bit.24567,Forward,10.1016/j.envres.2019.03.063,2019.0,Direct and indirect effects of exposure to 900 MHz GSM radiofrequency electromagnetic fields on CHO cell line: Evidence of bystander effect by non-ionizing radiation.
10.1002/bit.24567,Forward,10.1007/s12257-019-0005-x,2019.0,Inhibition of Autolysosome Formation Improves rrhGAA Production Driven by RAmy3D Promoter in Transgenic Rice Cell Culture
10.1002/bit.24567,Forward,10.3390/PR7060329,2019.0,Enhanced Production of Anti-PD1 Antibody in CHO Cells through Transient Co-Transfection with Anti-Apoptotic Gene Bcl-xL Combined with Rapamycin
10.1002/bit.24567,Forward,10.1080/21691401.2019.1601630,2019.0,Geniposide alleviates lipopolysaccharide-caused apoptosis of murine kidney podocytes by activating Ras/Raf/MEK/ERK-mediated cell autophagy
10.1002/bit.24567,Forward,10.1007/s11626-018-0303-1,2018.0,Effects of lithium on the secretory production of recombinant antibody from insect cells
10.1002/bit.24567,Forward,10.1002/bit.25962,2016.0,Chemical inhibition of autophagy: Examining its potential to increase the specific productivity of recombinant CHO cell lines
10.1002/bit.24567,Forward,10.1002/bit.25951,2016.0,CHO cells knocked out for TSC2 display an improved productivity of antibodies under fed batch conditions
10.1002/bit.24567,Forward,10.1302/2046-3758.56.BJR-2015-0001,2016.0,Intra-articular injection of Torin 1 reduces degeneration of articular cartilage in a rabbit osteoarthritis model
10.1002/bit.24567,Forward,10.1371/journal.pone.0138625,2015.0,mTOR Overactivation and Compromised Autophagy in the Pathogenesis of Pulmonary Fibrosis
10.1002/bit.24567,Forward,10.1002/biot.201500075,2015.0,Chemical manipulation of the mTORC1 pathway in industrially relevant CHOK1 cells enhances production of therapeutic proteins.
10.1002/bit.24567,Forward,,2015.0,Procédé de culture cellulaire
10.1002/bit.24567,Forward,10.1016/j.curtheres.2014.09.004,2014.0,"Low Concentration of Rapamycin Inhibits Hemangioma Endothelial Cell Proliferation, Migration, and Vascular Tumor Formation in Mice"
10.1002/bit.24567,Forward,10.1016/j.jbiotec.2014.08.037,2014.0,"Gene expression measurements normalized to cell number reveal large scale differences due to cell size changes, transcriptional amplification and transcriptional repression in CHO cells."
10.1002/bit.24567,Forward,10.3727/096368913X670174,2014.0,3-MA Inhibits Autophagy and Favors Long-Term Integration of Grafted Gad67–GFP GABAergic Precursors in the Developing Neocortex by Preventing Apoptosis
10.1002/bit.24567,Forward,10.1016/J.BEJ.2014.06.027,2014.0,Increased CHO cell fed-batch monoclonal antibody production using the autophagy inhibitor 3-MA or gradually increasing osmolality
10.1002/bit.24567,Forward,10.1016/j.nbt.2013.10.003,2014.0,Understanding translational control mechanisms of the mTOR pathway in CHO cells by polysome profiling.
10.1002/bit.24567,Forward,,2014.0,"Investigating the Restraints Upon Recombinant Protein Production in Mammalian Cells via the Manipulation of eEF2, eEF2K and mTOR"
10.1002/bit.24567,Forward,10.1021/ac501158t,2014.0,Protein binder for affinity purification of human immunoglobulin antibodies.
10.1002/bit.24567,Forward,10.1016/j.brainres.2014.01.017,2014.0,RETRACTED: Rapamycin induces of protective autophagy in vascular endothelial cells exposed to oxygen–glucose deprivation
10.1002/bit.24567,Forward,10.1021/ac4023549,2013.0,Describing autophagy via analysis of individual organelles by capillary electrophoresis with laser induced fluorescence detection.
10.1002/bit.24567,Forward,10.1016/j.jbiotec.2013.07.010,2013.0,Translatome analysis of CHO cells to identify key growth genes.
10.1002/bit.24567,Forward,10.1002/bit.24879,2013.0,"Anti‐cell death engineering of CHO cells: Co‐overexpression of Bcl‐2 for apoptosis inhibition, Beclin‐1 for autophagy induction"
10.1002/bit.24567,Forward,10.1007/s10529-013-1276-5,2013.0,Autophagy and its implication in Chinese hamster ovary cell culture
10.1002/bit.24567,Forward,10.1007/s12033-012-9620-x,2013.0,Dual Role of Dextran Sulfate 5000 Da as Anti-Apoptotic and Pro-Autophagy Agent
10.1002/bit.24567,Forward,10.1016/J.BEJ.2012.07.021,2012.0,Estimation of autophagy pathway genes for autophagy induction: Overexpression of Atg9A does not induce autophagy in recombinant Chinese hamster ovary cells
10.1002/bit.24567,Forward,10.1016/j.jbiotec.2012.05.011,2012.0,Differential induction of autophagy in caspase-3/7 down-regulating and Bcl-2 overexpressing recombinant CHO cells subjected to sodium butyrate treatment.
10.1002/bit.24567,Forward,10.1007/978-3-030-79871-0_7,2021.0,Next-Generation Cell Engineering Platform for Improving Recombinant Protein Production in Mammalian Cells
10.1002/bit.24567,Forward,,2014.0,The role of intracellular signalling pathways in CHO cell growth in a synthetic environment
10.1002/bit.24567,Backward,10.1002/bit.23165,2011.0,Autophagy and apoptosis of recombinant Chinese hamster ovary cells during fed‐batch culture: Effect of nutrient supplementation
10.1002/bit.24567,Backward,10.4161/auto.7.7.14877,2011.0,Beclin 1 or not Beclin 1...
10.1002/bit.24567,Backward,10.1002/bit.22990,2011.0,"Ectopic expression of human mTOR increases viability, robustness, cell size, proliferation, and antibody production of chinese hamster ovary cells"
10.1002/bit.24567,Backward,10.1038/cdd.2010.191,2011.0,The Beclin 1 network regulates autophagy and apoptosis
10.1002/bit.24567,Backward,10.1074/jbc.M110.118125,2010.0,The Bcl-2 Homology Domain 3 Mimetic Gossypol Induces Both Beclin 1-dependent and Beclin 1-independent Cytoprotective Autophagy in Cancer Cells*
10.1002/bit.24567,Backward,10.1016/j.ceb.2009.12.004,2010.0,The role of the Atg1/ULK1 complex in autophagy regulation.
10.1002/bit.24567,Backward,10.1002/bit.22298,2009.0,Effect of Bcl‐xL overexpression on apoptosis and autophagy in recombinant Chinese hamster ovary cells under nutrient‐deprived condition
10.1002/bit.24567,Backward,10.1038/onc.2009.60,2009.0,Bcl-2 complexed with Beclin-1 maintains full anti-apoptotic function
10.1002/bit.24567,Backward,10.1074/jbc.M900301200,2009.0,An ATP-competitive Mammalian Target of Rapamycin Inhibitor Reveals Rapamycin-resistant Functions of mTORC1*
10.1002/bit.24567,Backward,10.1042/BST0370232,2009.0,Nutrient-dependent regulation of autophagy through the target of rapamycin pathway.
10.1002/bit.24567,Backward,10.1016/j.copbio.2008.07.007,2008.0,Feast or famine: autophagy control and engineering in eukaryotic cell culture.
10.1002/bit.24567,Backward,10.1038/cdd.2008.51,2008.0,Role of non-canonical Beclin 1-independent autophagy in cell death induced by resveratrol in human breast cancer cells
10.1002/bit.24567,Backward,10.4161/auto.5338,2008.0,Guidelines for the use and interpretation of assays for monitoring autophagy in higher eukaryotes
10.1002/bit.24567,Backward,10.1002/bit.21589,2008.0,Nutrient deprivation induces autophagy as well as apoptosis in Chinese hamster ovary cell culture
10.1002/bit.24567,Backward,10.1016/J.BIOCHI.2007.08.014,2008.0,Regulation of macroautophagy by mTOR and Beclin 1 complexes.
10.1002/bit.24567,Backward,10.4161/auto.5065,2008.0,Autophagy and apoptosis in Chinese hamster ovary cell culture
10.1002/bit.24567,Backward,10.1038/nrm2239,2007.0,Self-eating and self-killing: crosstalk between autophagy and apoptosis
10.1002/bit.24567,Backward,10.1038/nrd2272,2007.0,Potential therapeutic applications of autophagy
10.1002/bit.24567,Backward,10.1038/sj.onc.1209886,2006.0,mTOR and cancer therapy
10.1002/bit.24567,Backward,10.1093/HMG/DDL036,2006.0,Rapamycin pre-treatment protects against apoptosis.
10.1002/bit.24567,Backward,10.1172/JCI26390,2005.0,Autophagy in cell death: an innocent convict?
10.1002/bit.24567,Backward,10.1016/j.cell.2005.07.002,2005.0,Bcl-2 Antiapoptotic Proteins Inhibit Beclin 1-Dependent Autophagy
10.1002/bit.24567,Backward,10.1093/ANNONC/MDI113,2005.0,mTOR-targeted therapy of cancer with rapamycin derivatives.
10.1002/bit.24567,Backward,10.1034/j.1600-065X.2003.00048.x,2003.0,Caspase‐activation pathways in apoptosis and immunity
10.1002/bit.24567,Backward,10.4161/cbt.2.3.360,2003.0,Rapamycins: Mechanisms of Action and Cellular Resistance
10.1002/bit.24567,Backward,10.1073/pnas.121145898,2001.0,The target of rapamycin (TOR) proteins
10.1002/bit.24567,Backward,10.1093/emboj/19.21.5720,2000.0,"LC3, a mammalian homologue of yeast Apg8p, is localized in autophagosome membranes after processing"
10.1002/bit.24567,Backward,10.1074/JBC.273.50.33533,1998.0,Importance of Poly(ADP-ribose) Polymerase and Its Cleavage in Apoptosis
10.1002/bit.24567,Backward,10.1073/PNAS.95.13.7772,1998.0,Evidence of insulin-stimulated phosphorylation and activation of the mammalian target of rapamycin mediated by a protein kinase B signaling pathway.
10.1002/bit.24567,Backward,10.1002/(SICI)1097-0290(19980405)58:1<73::AID-BIT8>3.0.CO;2-R,1998.0,Characterization of chimeric antibody producing CHO cells in the course of dihydrofolate reductase-mediated gene amplification and their stability in the absence of selective pressure.
10.1002/bit.24567,Backward,10.1074/JBC.270.5.2320,1995.0,Phosphorylation of Ribosomal Protein S6 Is Inhibitory for Autophagy in Isolated Rat Hepatocytes (*)
10.1002/bit.24567,Backward,10.1111/j.1749-6632.1993.tb17137.x,1993.0,The Mechanism of Action of FK‐506 and Cyclosporin A
10.1002/bit.24567,Backward,10.1126/SCIENCE.1702904,1991.0,Chemistry and biology of the immunophilins and their immunosuppressive ligands.
10.1002/bit.24567,Backward,10.1016/j.jbiotec.2008.09.008,2009.0,Effect of Akt overexpression on programmed cell death in antibody-producing Chinese hamster ovary cells.
10.1002/bit.24567,Backward,10.1002/BIT.1020,2001.0,Rapamycin reduces hybridoma cell death and enhances monoclonal antibody production.
10.1016/j.jbiotec.2012.05.011,Forward,10.1016/j.nexres.2025.100167,2025.0,"Cytotoxicity, antiprostate cancer effects, and phytochemical composition of the dichloromethane stem bark extract of Acacia gerrardii (Benth.)"
10.1016/j.jbiotec.2012.05.011,Forward,10.3390/kinasesphosphatases2020008,2024.0,Short-Chain Fatty Acids Suppress mTOR Signaling in Colon Cancer Cells via Long Non-Coding RNA RMST
10.1016/j.jbiotec.2012.05.011,Forward,10.1002/bit.28611,2023.0,Genome‐wide CRISPR/Cas9 knockout screening to mitigate cell growth inhibition induced by histone deacetylase inhibitors in recombinant CHO cells
10.1016/j.jbiotec.2012.05.011,Forward,10.3390/ijms222413630,2021.0,KRAS Affects Adipogenic Differentiation by Regulating Autophagy and MAPK Activation in 3T3-L1 and C2C12 Cells
10.1016/j.jbiotec.2012.05.011,Forward,10.3389/fmicb.2021.736343,2021.0,Cell-Free Supernatant of Odoribacter splanchnicus Isolated From Human Feces Exhibits Anti-colorectal Cancer Activity
10.1016/j.jbiotec.2012.05.011,Forward,10.1007/s11010-020-03685-y,2020.0,Understanding the role of key amino acids in regulation of proline dehydrogenase/proline oxidase (prodh/pox)-dependent apoptosis/autophagy as an approach to targeted cancer therapy
10.1016/j.jbiotec.2012.05.011,Forward,10.1016/j.jhazmat.2019.121691,2019.0,Distinct autophagy-apoptosis related pathways activated by Multi-walled (NM 400) and Single-walled carbon nanotubes (NIST-SRM2483) in human bronchial epithelial (16HBE14o-) cells.
10.1016/j.jbiotec.2012.05.011,Forward,10.3389/fnut.2018.00044,2018.0,Colorectal Cancer Cells Increase the Production of Short Chain Fatty Acids by Propionibacterium freudenreichii Impacting on Cancer Cells Survival
10.1016/j.jbiotec.2012.05.011,Forward,10.1152/ajprenal.00600.2016,2017.0,Chronic kidney disease induces autophagy leading to dysfunction of mitochondria in skeletal muscle.
10.1016/j.jbiotec.2012.05.011,Forward,10.1111/jcmm.13053,2016.0,Autophagy: an adaptive physiological countermeasure to cellular senescence and ischaemia/reperfusion‐associated cardiac arrhythmias
10.1016/j.jbiotec.2012.05.011,Forward,10.1007/s12257-016-0434-8,2016.0,Combinatorial treatment with lithium chloride enhances recombinant antibody production in transiently transfected CHO and HEK293E cells
10.1016/j.jbiotec.2012.05.011,Forward,10.1016/j.funbio.2016.01.003,2016.0,Phytophthora infestans specific phosphorylation patterns and new putative control targets.
10.1016/j.jbiotec.2012.05.011,Forward,10.1093/abbs/gmv119,2015.0,Autophagy regulation in the development and treatment of breast cancer.
10.1016/j.jbiotec.2012.05.011,Forward,10.1007/s11356-015-5186-z,2015.0,Is gene transcription in mussel gills altered after exposure to Ag nanoparticles?
10.1016/j.jbiotec.2012.05.011,Forward,10.1016/j.fct.2015.02.004,2015.0,The toxicity of dietary trans fats.
10.1016/j.jbiotec.2012.05.011,Forward,10.1016/j.cbi.2013.09.018,2013.0,"Interplay between apoptosis and autophagy, a challenging puzzle: new perspectives on antitumor chemotherapies."
10.1016/j.jbiotec.2012.05.011,Forward,10.4236/JCT.2013.49172,2013.0,Efferocytosis in Retinoblastoma
10.1016/j.jbiotec.2012.05.011,Forward,10.1111/febs.12416,2013.0,Downregulated adaptor protein p66Shc mitigates autophagy process by low nutrient and enhances apoptotic resistance in human lung adenocarcinoma A549 cells
10.1016/j.jbiotec.2012.05.011,Forward,10.1007/s10529-013-1276-5,2013.0,Autophagy and its implication in Chinese hamster ovary cell culture
10.1016/j.jbiotec.2012.05.011,Forward,10.5352/JLS.2013.23.1.143,2013.0,Effects of Butyrate on Colorectal Cancer
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/bit.24567,2012.0,Rapamycin treatment inhibits CHO cell death in a serum‐free suspension culture by autophagy induction
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/bit.24393,2012.0,Inhibition of glutamine‐dependent autophagy increases t‐PA production in CHO Cell fed‐batch processes
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/bit.23165,2011.0,Autophagy and apoptosis of recombinant Chinese hamster ovary cells during fed‐batch culture: Effect of nutrient supplementation
10.1016/j.jbiotec.2012.05.011,Backward,10.4161/auto.7.7.14877,2011.0,Beclin 1 or not Beclin 1...
10.1016/j.jbiotec.2012.05.011,Backward,10.1111/j.1742-4658.2010.07965.x,2011.0,Bcl‐2 and Bcl‐xL play important roles in the crosstalk between autophagy and apoptosis
10.1016/j.jbiotec.2012.05.011,Backward,10.4161/auto.6.8.13336,2010.0,"Beclin 1-independent autophagy induced by a Bcl-XL/Bcl-2 targeting compound, Z18"
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/bit.22643,2010.0,Hyperosmotic stress induces autophagy and apoptosis in recombinant Chinese hamster ovary cell culture.
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/j.cell.2010.01.028,2010.0,Methods in Mammalian Autophagy Research
10.1016/j.jbiotec.2012.05.011,Backward,10.1038/cddis.2009.16,2010.0,Caspase-mediated cleavage of Beclin-1 inactivates Beclin-1-induced autophagy and enhances apoptosis by promoting the release of proapoptotic factors from mitochondria
10.1016/j.jbiotec.2012.05.011,Backward,10.1042/BST0360786,2008.0,"Life, death and burial: multifaceted impact of autophagy."
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/BIT.21726,2008.0,Sodium butyrate stimulates monoclonal antibody over-expression in CHO cells by improving gene accessibility.
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/bit.21589,2008.0,Nutrient deprivation induces autophagy as well as apoptosis in Chinese hamster ovary cell culture
10.1016/j.jbiotec.2012.05.011,Backward,10.4161/auto.5179,2008.0,To be or not to be? Examples of incorrect identification of autophagic compartments in conventional transmission electron microscopy of mammalian cells
10.1016/j.jbiotec.2012.05.011,Backward,10.1038/nrm2239,2007.0,Self-eating and self-killing: crosstalk between autophagy and apoptosis
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/J.ABB.2007.03.034,2007.0,Selective degradation of mitochondria by mitophagy.
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/j.cell.2007.03.045,2007.0,GAPDH and Autophagy Preserve Survival after Apoptotic Cytochrome c Release in the Absence of Caspase Activation
10.1016/j.jbiotec.2012.05.011,Backward,10.1038/nrd2272,2007.0,Potential therapeutic applications of autophagy
10.1016/j.jbiotec.2012.05.011,Backward,10.1172/JCI26390,2005.0,Autophagy in cell death: an innocent convict?
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/j.cell.2005.07.002,2005.0,Bcl-2 Antiapoptotic Proteins Inhibit Beclin 1-Dependent Autophagy
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/J.YMBEN.2005.08.001,2005.0,Influence of down-regulation of caspase-3 by siRNAs on sodium-butyrate-induced apoptotic cell death of Chinese hamster ovary cells producing thrombopoietin.
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/j.cell.2004.11.046,2005.0,Growth Factor Regulation of Autophagy and Cell Survival in the Absence of Apoptosis
10.1016/j.jbiotec.2012.05.011,Backward,10.1038/ncb1192,2004.0,Role of Bcl-2 family proteins in a non-apoptotic programmed cell death dependent on autophagy genes
10.1016/j.jbiotec.2012.05.011,Backward,10.1007/s00253-003-1389-1,2004.0,Yeast hydrolysate as a low-cost additive to serum-free medium for the production of human thrombopoietin in suspension cultures of Chinese hamster ovary cells
10.1016/j.jbiotec.2012.05.011,Backward,10.1096/fj.01-0206fje,2001.0,The mitochondrial permeability transition initiates autophagy in rat hepatocytes
10.1016/j.jbiotec.2012.05.011,Backward,10.1093/emboj/19.21.5720,2000.0,"LC3, a mammalian homologue of yeast Apg8p, is localized in autophagosome membranes after processing"
10.1016/j.jbiotec.2012.05.011,Backward,10.1074/JBC.273.50.33533,1998.0,Importance of Poly(ADP-ribose) Polymerase and Its Cleavage in Apoptosis
10.1016/j.jbiotec.2012.05.011,Backward,10.1016/S0022-1759(00)00308-2,2001.0,Butyrate increases production of human chimeric IgG in CHO-K1 cells whilst maintaining function and glycoform profile.
10.1016/j.jbiotec.2012.05.011,Backward,10.1002/1097-0290(2000)71:3<184::AID-BIT1008>3.0.CO;2-W,2000.0,Overexpression of bcl-2 inhibits sodium butyrate-induced apoptosis in Chinese hamster ovary cells resulting in enhanced humanized antibody production.
10.1002/ijc.26288,Forward,10.1038/s41467-025-56524-3,2025.0,Fucosylated haptoglobin promotes inflammation via Mincle in sepsis: an observational study
10.1002/ijc.26288,Forward,10.1186/s12967-024-05039-4,2024.0,Development and validation of a model and nomogram for breast cancer diagnosis based on quantitative analysis of serum disease-specific haptoglobin N-glycosylation
10.1002/ijc.26288,Forward,10.1002/pmic.202300001,2024.0,"Advancing rare cancer research by MALDI mass spectrometry imaging: Applications, challenges, and future perspectives in sarcoma"
10.1002/ijc.26288,Forward,10.3389/fonc.2023.1183442,2023.0,Terminal fucosylation of haptoglobin in cancer-derived exosomes during cholangiocarcinoma progression
10.1002/ijc.26288,Forward,10.1016/j.bbcan.2023.188889,2023.0,The hidden potential of glycomarkers: Glycosylation studies in the service of cancer diagnosis and treatment.
10.1002/ijc.26288,Forward,10.1016/j.jmsacl.2022.07.001,2022.0,Haptoglobin polymorphism affects its N-glycosylation pattern in serum
10.1002/ijc.26288,Forward,10.1016/j.cca.2022.05.029,2022.0,Molecular markers in cancer.
10.1002/ijc.26288,Forward,10.3389/fonc.2021.792420,2021.0,Molecular Imaging of Ulex Europaeus Agglutinin in Colorectal Cancer Using Confocal Laser Endomicroscopy (With Video)
10.1002/ijc.26288,Forward,10.3390/ph14100973,2021.0,Anti-Cancer Potential of Afzelin towards AGS Gastric Cancer Cells
10.1002/ijc.26288,Forward,10.1134/S1990750821030069,2021.0,Haptoglobin as a Biomarker
10.1002/ijc.26288,Forward,10.1016/j.mam.2020.100851,2020.0,Haptoglobin: From hemoglobin scavenging to human health.
10.1002/ijc.26288,Forward,10.1080/14789450.2020.1740091,2020.0,Glycosylation of serum haptoglobin as a marker of gastric cancer: an overview for clinicians
10.1002/ijc.26288,Forward,10.1016/j.cca.2019.04.072,2019.0,Analysis of serum Haptoglobin using glycoproteomics and lectin immunoassay in liver diseases in Hepatitis B virus infection.
10.1002/ijc.26288,Forward,10.1093/glycob/cwy023,2018.0,"Cancer glycan epitopes: biosynthesis, structure and function."
10.1002/ijc.26288,Forward,10.1016/j.bbagen.2018.03.025,2018.0,Characteristic glycopeptides associated with extreme human longevity identified through plasma glycoproteomics.
10.1002/ijc.26288,Forward,10.1186/s12885-018-4252-6,2018.0,Serum leucine-rich alpha-2-glycoprotein-1 with fucosylated triantennary N-glycan: a novel colorectal cancer marker
10.1002/ijc.26288,Forward,10.1007/s00216-017-0811-y,2018.0,Designation of fingerprint glycopeptides for targeted glycoproteomic analysis of serum haptoglobin: insights into gastric cancer biomarker discovery
10.1002/ijc.26288,Forward,10.18632/oncotarget.24332,2018.0,Establishment of an antibody specific for cancer-associated haptoglobin: a possible implication of clinical investigation
10.1002/ijc.26288,Forward,10.7717/peerj.3784,2017.0,Lectins: an effective tool for screening of potential cancer biomarkers
10.1002/ijc.26288,Forward,10.1016/j.jprot.2016.09.004,2017.0,Changes in the expression of N- and O-glycopeptides in patients with colorectal cancer and hepatocellular carcinoma quantified by full-MS scan FT-ICR and multiple reaction monitoring.
10.1002/ijc.26288,Forward,10.18632/oncotarget.14362,2016.0,Direct analysis of aberrant glycosylation on haptoglobin in patients with gastric cancer
10.1002/ijc.26288,Forward,10.1039/C6MB00559D,2016.0,Glycomic profiling of targeted serum haptoglobin for gastric cancer using nano LC/MS and LC/MS/MS.
10.1002/ijc.26288,Forward,10.1016/j.pupt.2016.05.001,2016.0,"Structural characterization and anti-inflammatory activity of two novel polysaccharides from the sea squirt, Ascidiella aspersa."
10.1002/ijc.26288,Forward,10.1021/acs.jproteome.5b01145,2016.0,Multifucosylated Alpha-1-acid Glycoprotein as a Novel Marker for Hepatocellular Carcinoma.
10.1002/ijc.26288,Forward,10.1021/acs.analchem.6b01739,2016.0,Multimodal Mass Spectrometry Imaging of N-Glycans and Proteins from the Same Tissue Section.
10.1002/ijc.26288,Forward,10.1093/glycob/cww016,2016.0,Insights on N-glycosylation of human haptoglobin and its association with cancers.
10.1002/ijc.26288,Forward,,2016.0,The Plasma Proteome of Children Recovering From Severe Malarial Anaemia
10.1002/ijc.26288,Forward,10.1186/s13075-016-0982-5,2016.0,"A novel inflammatory biomarker, GlycA, associates with disease activity in rheumatoid arthritis and cardio-metabolic risk in BMI-matched controls"
10.1002/ijc.26288,Forward,10.1007/s10719-016-9653-7,2016.0,Site-specific and linkage analyses of fucosylated N-glycans on haptoglobin in sera of patients with various types of cancer: possible implication for the differential diagnosis of cancer
10.1002/ijc.26288,Forward,10.1016/j.prp.2015.10.002,2015.0,Integrins and haptoglobin: Molecules overexpressed in ovarian cancer.
10.1002/ijc.26288,Forward,10.17235/reed.2015.3789/2015,2015.0,Screening of enzymatic synthesis and expression of Lewis determinants in human colorectal carcinoma.
10.1002/ijc.26288,Forward,10.1016/j.pan.2015.05.470,2015.0,Serum N-glycan profiles in patients with intraductal papillary mucinous neoplasms of the pancreas.
10.1002/ijc.26288,Forward,10.1016/j.cca.2015.03.037,2015.0,Establishment of a novel lectin-antibody ELISA system to determine core-fucosylated haptoglobin.
10.1002/ijc.26288,Forward,10.1093/glycob/cwu115,2015.0,Differentially expressed glycosylated patterns of α-1-antitrypsin as serum biomarkers for the diagnosis of lung cancer.
