ID_B,ID_B_Org,ID_Project_Unique,ID_Paper,Year,Year_Perf,Department,Title,DOI,Sem_URL,Journal,Journal_Link,H_Index,Search_Scope,Project_Scope,Project_Scope_Nom,Project_Scope_Avg,Scope_All,Scope_Top_Raw,Scope_Top,Scope_Tree,Exploration,Abstract,Paper_Contribution,Paper_Org_Raw,Paper_Org_ENG,Paper_Org_KR,Paper_Org_Net,Authors,Authors_Nom,Authors_Count,Perf_Time,GDC_Paper,Num_External_Tie_Paper,Avg_Num_External_Tie_Paper,Central_1,Central_5,Central_10,Total_Funding,Gov_Funding,Period_Start,Period_End,Period,Num_Researchers,Ind_Sci_Tech,Industry_6T,RD_Stage,Eco_Soc_Purpose,Project_Net,Project_Net_Type,Num_Organizations,Num_Large_Firm,Num_Medium_Firm,Num_Small_Firm,Num_Univ,Num_RI,Num_Others,Net_Diversity,Net_Stability_Ind,Net_Stability_Org,Net_Incon_Unique,Net_Incon,Net_Incon_Paper,HHI,HHI_Reverse,GDC,Num_External_Ties,Avg_Num_External_Ties,Avg_Blau_Partner,Density_by_Year,Density_Ind,Density_Sci,Density_Ego,Num_Papers,Num_SCI_Papers,Num_Non_SCI_Papers,Num_Patents,Num_Applications,Num_Registrations,Num_Domestic_Patents,Num_Domestic_Applications,Num_Domestic_Registrations,Num_Foreign_Patents,Num_Foreign_Applications,Num_Foreign_Registrations,Num_Perf,SCI_YN,Joint_or_Contract,Project_Phase,Citation_Count,Citation_Weighted,Influential_Citation_Count,Inf_Citation_Weighted
17,1.21E+22,1711017445,29702,2014,2014,15,Metabolomics investigation of flavonoid synthesis in soybean leaves depending on the growth stage,10.1007/s11306-014-0640-3,https://www.semanticscholar.org/paper/17d62047cc5936a9a0c7d3850d02682a370f8b57,METABOLOMICS,https://www.scimagojr.com/journalsearch.php?q=130171&tip=sid&clean=0,98,2,11,0.647058824,2.25,"Biochemistry, Genetics and Molecular Biology; Biochemistry; Clinical Biochemistry; Medicine; Endocrinology, Diabetes and Metabolism","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry; Clinical Biochemistry; Endocrinology, Diabetes and Metabolism",0.777700603,,33.33333333,"한국원자력연구원, 고려대학, 강원대학",Korea Atomic Energy Research Institute; Korea University; Kangwon National University,"한국원자력연구원, 고려대학, 강원대학",한국원자력연구원; 고려대학; 강원대학,Hyuk Song; H. Ryu; Kyung Jun Lee; I. Jeong; Dong Sub Kim; Sei-Ryang Oh,"['hyuksong', 'hryu', 'kyungjunlee', 'ijeong', 'dongsubkim', 'seiryangoh']",6,0,0.203125,78,26,0,1,1,4198000000,4198000000,2011-01-01,2014-12-31,1460,27,14,2,2,6,"한국원자력연구원, 에코누리시스템, 강원대학, 경상대학, 대구대학, 서강대학, 아주대학, 한국과학기술원, 한국과학기술원, 한국생명공학연구원, 한국생명공학연구원","[5, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5]",11,0,0,1,7,3,0,0.512396694,0.031666076,0.283371736,0.814814815,0.55,0.333333333,0.215683951,0.784316049,0.027002228,206,22.88888889,0.474804386,0.000969273,0.001320527,0.002210434,0.002325286,32,32,0,26,8,18,26,8,18,0,0,0,58,1,2,4,42,5.684081896,0,0
3,1.21E+22,1711018284,30081,2014,2015,15,Recurrence-associated pathways in hepatitis B virus-positive hepatocellular carcinoma,10.1186/s12864-015-1472-x,https://www.semanticscholar.org/paper/7bd3b5aa2dc37d0331b9da2506c538c947e2b5c8,BMC GENOMICS,https://www.scimagojr.com/journalsearch.php?q=21727&tip=sid&clean=0,199,1,1,0.058823529,1,"Biochemistry, Genetics and Molecular Biology; Biotechnology; Genetics","Biochemistry, Genetics and Molecular Biology",Biochemistry Genetics and Molecular Biology,Biotechnology; Genetics,0,,16.66666667,한양대학,Hanyang University,한양대학,한양대학,Bu-Yeo Kim; Dong Wook Choi; Seon Rang Woo; Eun-Ran Park; Je-Geun Lee; Su-Hyeon Kim; Imhoi Koo; Sun-Hoo Park; Chul Ju Han; Sang Bum Kim; Young Il Yeom; Suk-Jin Yang; Ami Yu; Jae Won Lee; Ja June Jang; Myung-Haing Cho; Won Kyung Jeon; Young Nyun Park; Kyung-Suk Suh; Kee-Ho Lee,"['buyeokim', 'dongwookchoi', 'seonrangwoo', 'eunranpark', 'jegeunlee', 'suhyeonkim', 'imhoikoo', 'sunhoopark', 'chuljuhan', 'sangbumkim', 'youngilyeom', 'sukjinyang', 'amiyu', 'jaewonlee', 'jajunejang', 'myunghaingcho', 'wonkyungjeon', 'youngnyunpark', 'kyungsuksuh', 'keeholee']",20,1,0.059585492,23,23,0,0,0,230000000,230000000,2014-10-01,2016-09-30,730,2,5,2,3,7,"한국원자력의학원, 한국콜마","[5, 2]",2,0,1,0,0,1,0,0.5,0.107142857,1,1,1,1,1,0,0.000392876,3,1.5,0.481649306,0.000969273,0.001320527,0.002210434,0.041568627,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,7,1.157092218,0,0
14,1.21E+22,1711019846,30172,2014,2014,15,Ranking clinical indicators for stroke pattern identification according to clinical importance in traditional Korean medicine,10.1016/j.eujim.2012.07.806,https://www.semanticscholar.org/paper/5fea1c43cc291d252a1fe041aaa79db6f27de1a8,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL MEDICINE,https://www.scimagojr.com/journalsearch.php?q=17600155122&tip=sid&clean=0,57,2,5,0.294117647,1.363636364,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous)",0.472727273,"Differences in the value that individual clinicians place on each clinical indicator, when performing pattern identification, can be a significant obstacle in achieving accurate and consistent pattern identification. In this study, we aimed to identify and rank the importance of clinical indicators that correspond to each pattern. During the fundamental study to standardize and objectify the identification of patterns in traditional Korean medicine (TKM) treatment for stroke (the SOPI-Stroke project), we developed the Third Standardization for Pattern Identification (K-SPI-Stroke-III), which includes 44 clinical indicators that belong to one of the four patterns (Dampness-Phlegm, Fire-Heat, Qi deficiency, and Yin deficiency). Between September 2006 and December 2010, a total of 105 TKM doctors from 11 hospitals performed four examinations on 4,012 subjects based on the clinical indicators in the K-SPI-Stroke-III, and they were asked to leave a special mark on the indicators they thought were important, regardless of the number of the indicators. A total of 1,018 patients were included in the study. Among the 44 clinical indicators of the K-SPI-Stroke-III, four indicators were highly significant in differentiating between patterns and the frequency within a pattern. In contrast, another seven indicators were almost useless. Meanwhile, six confounding indicators had outlying values for differentiating between patterns and the frequency within a pattern. In conclusion, the four significant indicators should be actively considered when identifying patterns for strokes in clinical practice. Regarding the six confounding indicators, a further study should be conducted to modify some parts of the current K-SPI-Stroke-III.",100,한국전자통신연구원,Electronics and Telecommunications Research Institute,한국전자통신연구원,한국전자통신연구원,T. Park; J. A. Lee; B. Kang; T. Moon; M. Ko; Myeong Soo Lee,"['tpark', 'jalee', 'bkang', 'tmoon', 'mko', 'myeongsoolee']",6,0,0.031088083,12,12,0,0,0,1838026000,1838026000,2013-01-01,2017-12-31,1825,38,7,2,1,4,"한국한의학연구원, 대연아이앤티, 한국전자통신연구원, 동국대학, 한국식품연구원, 자생의료재단","[5, 3, 5, 4, 5, 6]",6,0,0,1,1,3,1,0.666666667,0.147926666,0.104770432,0.85,0.7,0,0.707162678,0.292837322,0.047300839,361,60.16666667,0.510776891,0.000969273,0.001320527,0.002210434,0.003142671,11,11,0,0,0,0,0,0,0,0,0,0,11,1,2,2,0,0,0,0
14,1.21E+22,1711019846,30170,2014,2015,15,Factor analysis on symptoms and signs of stroke based on traditional Korean Medicine theory,,https://www.semanticscholar.org/paper/7c284c94221ac36e00467d5fb77b4dddf0211248,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL MEDICINE,https://www.scimagojr.com/journalsearch.php?q=17600155122&tip=sid&clean=0,57,2,5,0.294117647,1.363636364,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous)",0.472727273,"The purpose of this study was to classify factors of symptoms and signs, which is the same implication with items of factor, from patients with stroke based on the Traditional Korean Medicine (TKM) theory by using factor analysis, and to find out the inter-relations between factors and patterns. A cross-sectional study was conducted among 2905 patients with stroke in 11 Oriental Medicine hospitals of Korea. Outcome measures comprised patterns decided by TKM doctors considering 44 items and 44 items that were based on inspection, listening and smelling, inquiry, and palpation. Factor analysis was used as statistical method for classifying 44 items, and dominant pattern of the four patterns [Qi deficiency (QD), Fire-heat (FH), Yin deficiency (YD), Dampness-phlegm (DP)] for each factor was determined by Chi-square test. Thirty-three items belonged to some factors, but 11 items did not. 14 factors were extracted. Six factors which had a negative loading were separated, and distinguished using hyphen. The fourteen factors accounted for 9.42%, 6.97%, 5.75%, 4.22%, 4.15%, 3.82%, 3.32%, 3.14%, 2.95%, 2.65%, 2.62%, 2.47%, 2.37% and 2.29% of total variance respectively, and totally 56.14%. In conclusion, there are 10 factors which belong to exclusive pattern, and 9 factors which belong to inter-related pattern. It was statistically found out that there are inter-relation between DP and QD, between DP and FH, between FH and YD, and between YD and QD for stroke patients.",100,"크리스티아니아대학칼리지, 한국한의학연구원, 노르웨이북극대학uit",Kristiania University College; Korea Institute of Oriental Medicine; UiT Norges Arktiske Universitet,"크리스티아니아대학칼리지, 한국한의학연구원, 노르웨이북극대학UiT",크리스티아니아대학칼리지; 한국한의학연구원; 노르웨이대학,B. Kang; T. Park; J. A. Lee; T. Moon; Myeong Soo Lee,"['bkang', 'tpark', 'jalee', 'tmoon', 'myeongsoolee']",5,1,0.046875,18,6,0,0,0,1838026000,1838026000,2013-01-01,2017-12-31,1825,38,7,2,1,4,"한국한의학연구원, 대연아이앤티, 한국전자통신연구원, 동국대학, 한국식품연구원, 자생의료재단","[5, 3, 5, 4, 5, 6]",6,0,0,1,1,3,1,0.666666667,0.147926666,0.104770432,0.85,0.7,0.666666667,0.707162678,0.292837322,0.047300839,361,60.16666667,0.510776891,0.000969273,0.001320527,0.002210434,0.003142671,11,11,0,0,0,0,0,0,0,0,0,0,11,1,2,2,1,0.165298888,0,0
13,1.21E+22,1711021153,30920,2014,2014,15,"Comparative pathology of pigs infected with Korean H1N1, H1N2, or H3N2 swine influenza A viruses",10.1186/1743-422X-11-170,https://www.semanticscholar.org/paper/7a6456acf2a0eda491acf31d4887daf43a25ca27,VIROLOGY JOURNAL,https://www.scimagojr.com/journalsearch.php?q=20250&tip=sid&clean=0,321,2,5,0.294117647,2,Agricultural and Biological Sciences; Insect Science; Immunology and Microbiology; Immunology; Microbiology; Virology,Agricultural and Biological Sciences; Immunology and Microbiology,Agricultural and Biological Sciences; Immunology and Microbiology,Insect Science; Immunology; Microbiology; Virology,0.7,,100,"농촌진흥청, 한국생명공학연구원",Rural Development Administration; Korea Research Institute of Bioscience and Biotechnology,"농촌진흥청, 한국생명공학연구원",농촌진흥청; 한국생명공학연구원,K. Lyoo; Jeong-Ki Kim; K. Jung; B. Kang; D. Song,"['klyoo', 'jeongkikim', 'kjung', 'bkang', 'dsong']",5,0,0.301298701,116,58,1,1,1,870524873,870524873,2009-01-01,2014-12-31,2190,9,5,2,1,4,"한국생명공학연구원, 녹십자수의약품","[5, 3]",2,0,0,1,0,1,0,0.5,0.034693085,0.140833333,0.882352941,0.714285714,0.5,0.941230487,0.058769513,0.004321634,33,16.5,0.478773332,0.000969273,0.001320527,0.002210434,0.013694903,5,5,0,0,0,0,0,0,0,0,0,0,5,1,2,6,10,1.353352832,1,0.135335283
13,1.21E+22,1711021166,30946,2014,2014,15,"Antarctobacter jejuensis sp nov., isolated from seawater in Jeju, Korea",10.1007/s10482-014-0276-3,https://www.semanticscholar.org/paper/4bdb6d61a54faeddaba50b85caeb3276d524e512,ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,https://www.scimagojr.com/journalsearch.php?q=14944&tip=sid&clean=0,121,3,8,0.470588235,2.678571429,"Biochemistry, Genetics and Molecular Biology; Molecular Biology; Immunology and Microbiology; Microbiology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine; Immunology and Microbiology",Biochemistry Genetics and Molecular Biology; Medicine; Immunology and Microbiology,Molecular Biology; Microbiology; Medicine (miscellaneous),0.507636696,,50,"동식물검역청, 한국생명공학연구원, 원광대학",Animal and Plant Quarantine Agency; Korea Research Institute of Bioscience and Biotechnology; Wonkwang University,"동식물검역청, 한국생명공학연구원, 원광대학",동식물검역청; 한국생명공학연구원; 원광대학,Hyangmi Kim; Jae-Bong Lee; H. Oh; Hae-Kil Lee; K. Shin; K. Bae; Doo-Sang Park,"['hyangmikim', 'jaebonglee', 'hoh', 'haekillee', 'kshin', 'kbae', 'doosangpark']",7,0,0.328125,126,42,1,1,1,2535282738,2535282738,2012-01-01,2014-12-31,1095,7,5,2,1,4,"한국생명공학연구원, 고려대학, 마이크로아이디","[5, 4, 3]",3,0,0,1,1,1,0,0.666666667,0.045440097,0.250075352,0.989361702,0.792592593,0.666666667,0.634897119,0.365102881,0.016895874,129,43,0.449646793,0.000969273,0.001320527,0.002210434,0.003553256,28,28,0,2,1,1,2,1,1,0,0,0,30,1,2,3,2,0.270670566,0,0
13,1.21E+22,1711021166,30932,2014,2014,15,Pseudoruegeria limi sp nov isolated from mud flats in the Yellow Sea in Korea,10.1007/s10482-014-0158-8,https://www.semanticscholar.org/paper/349e8de9502f881d63491d2b54d45b96526479c1,ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,https://www.scimagojr.com/journalsearch.php?q=14944&tip=sid&clean=0,121,3,8,0.470588235,2.678571429,"Biochemistry, Genetics and Molecular Biology; Molecular Biology; Immunology and Microbiology; Microbiology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine; Immunology and Microbiology",Biochemistry Genetics and Molecular Biology; Medicine; Immunology and Microbiology,Molecular Biology; Microbiology; Medicine (miscellaneous),0.507636696,,33.33333333,"화학공정및에너지자원연구소, 미생물학유전학및면역학과, mit공과대학, inrae, 저장대학부속병원제부속병원, 러시아과학아카데미상트페테르부르크국립연구학술대학, genopole, 공동바이오에너지연구소, 킹압둘라과학기술대학, 독일미생물및세포배양컬렉션gmbh, 한국생명공학연구원, 겐트대학미생물학연구실, 겐트대학, 위스콘신매디슨대학, 상트페테르부르크주립대학, 퀸즐랜드대학, 코펜하겐대학, 조지아대학, 아르곤국립연구소, 콜로라도대학, 살그렌스카아카데미, 리켄생물자원연구센터, 비엔나대학, cabi영국, 오크리지국립연구소, 토론토대학, 중국과학원미생물학연구소, 메릴랜드대학칼리지파크, 막스플랑크해양미생물학연구소, 컨스트럭터대학, 미국에너지부공동게놈연구소, universityofcalifornia, 미국식문화컬렉션, 서울대학, 메릴랜드대학, 잭슨연구소, 프랑스원자력및대체에너지위원회cea, 자연환경연구위원회, 로렌스버클리국립연구소, 최고과학자문위원회, 존스홉킨스블룸버그공중보건대학원, 로스알라모스국립연구소, 웰컴생어연구소, j크레이그벤터연구소, 킹압둘아지즈대학, 베일러, usdaars, 중화인민공화국교육부, 가톨릭루뱅대학, 콜로라도대학볼더캠퍼스, namesforlifellc, nite생물자원센터nbrc, mbl","Chemical Process & Energy Resources Institute; Department of Microbiology, Genetics, & Immunology; MIT School of Engineering; INRAE; The First Affiliated Hospital, Zhejiang University School of Medicine; St Petersburg National Research Academic University of the Russian Academy of Sciences; GENOPOLE; Joint BioEnergy Institute; King Abdullah University of Science and Technology; Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH; Korea Research Institute of Bioscience and Biotechnology; Ghent University, Laboratory of Microbiology; Universiteit Gent; University of Wisconsin-Madison; Saint Petersburg State University; The University of Queensland; Kobenhavns Universitet; University of Georgia; Argonne National Laboratory; University of Colorado School of Medicine; Sahlgrenska Akademin; Riken BioResource Research Center; Universit채t Wien; CABI, United Kingdom; Oak Ridge National Laboratory; University of Toronto Faculty of Medicine; Institute of Microbiology Chinese Academy of Sciences; University of Maryland, College Park; Max Planck Institute for Marine Microbiology; Constructor University; U.S. Department of Energy Joint Genome Institute; University of California, Davis; American Type Culture Collection; Seoul National University; University of Maryland School of Medicine; The Jackson Laboratory; Commissariat a l'Energie Atomique et aux Energies Alternatives; Natural Environment Research Council; Lawrence Berkeley National Laboratory; Consejo Superior de Investigaciones Cientificas; Johns Hopkins Bloomberg School of Public Health; Los Alamos National Laboratory; Wellcome Sanger Institute; J. Craig Venter Institute; King Abdulaziz University; Baylor College of Medicine; USDA Agricultural Research Service; Ministry of Education of the People's Republic of China; Universite Catholique de Louvain; University of Colorado Boulder; NamesforLife, LLC; NITE Biological Resource Center (NBRC); MBL","화학공정및에너지자원연구소, 미생물학유전학및면역학과, MIT공과대학, INRAE, 저장대학부속병원제1부속병원, 러시아과학아카데미상트페테르부르크국립연구학술대학, GENOPOLE, 공동바이오에너지연구소, 킹압둘라과학기술대학, 독일미생물및세포배양컬렉션GmbH, 한국생명공학연구원, 겐트대학미생물학연구실, 겐트대학, 위스콘신-매디슨대학, 상트페테르부르크주립대학, 퀸즐랜드대학, 코펜하겐대학, 조지아대학, 아르곤국립연구소, 콜로라도대학, 살그렌스카아카데미, 리켄생물자원연구센터, 비엔나대학, CABI영국, 오크리지국립연구소, 토론토대학, 중국과학원미생물학연구소, 메릴랜드대학칼리지파크, 막스플랑크해양미생물학연구소, 컨스트럭터대학, 미국에너지부공동게놈연구소, UniversityofCalifornia, 미국식문화컬렉션, 서울대학, 메릴랜드대학, 잭슨연구소, 프랑스원자력및대체에너지위원회(CEA), 자연환경연구위원회, 로렌스버클리국립연구소, 최고과학자문위원회, 존스홉킨스블룸버그공중보건대학원, 로스알라모스국립연구소, 웰컴생어연구소, J크레이그벤터연구소, 킹압둘아지즈대학, 베일러, USDAARS, 중화인민공화국교육부, 가톨릭루뱅대학, 콜로라도대학볼더캠퍼스, NamesforLifeLLC, NITE생물자원센터(NBRC), MBL",화학공정및에너지자원연구소; 미생물학유전학및면역학과; 매사추세츠대학; INRAE; 저장대학부속병원제1부속병원; 러시아과학아카데미; GENOPOLE; 공동바이오에너지연구소; 킹압둘아대학; 독일미생물및세포배양컬렉션GmbH; 한국생명공학연구원; 겐트대학; 겐트대학; 위스콘신-매디슨대학; 상트페테르부르크주립대학; 퀸즐랜드대학; 코펜하겐대학; 조지아대학; 아르곤국립연구소; 콜로라도대학; 살그렌스카아카데미; 리켄생물자원연구센터; 비엔나대학; CABI영국; 오크리지국립연구소; 토론토대학; 중국과학원; 메릴랜드대학; 막스플랑크연구소; 컨스트럭터대학; 미국에너지부공동게놈연구소; UniversityofCalifornia; 미국식문화컬렉션; 서울대학; 메릴랜드대학; 잭슨연구소; 프랑스원자력및대체에너지위원회(CEA); 자연환경연구위원회; 로렌스버클리국립연구소; 최고과학자문위원회; 존스홉킨스대학; 로스알라모스국립연구소; 웰컴생어연구소; J크레이그벤터연구소; 킹압둘아대학; 베일러; USDAARS; 중화인민공화국교육부; 가톨릭루뱅대학; 콜로라도대학; NamesforLifeLLC; NITE생물자원센터(NBRC); MBL,Jae-Bong Lee; Hyangmi Kim; Doo-Sang Park; Jae-Hyeong Yang; Y. Chun; K. Lee; K. Bae,"['jaebonglee', 'hyangmikim', 'doosangpark', 'jaehyeongyang', 'ychun', 'klee', 'kbae']",7,0,0.423076923,143,2.918367347,4,19,38,2535282738,2535282738,2012-01-01,2014-12-31,1095,7,5,2,1,4,"한국생명공학연구원, 고려대학, 마이크로아이디","[5, 4, 3]",3,0,0,1,1,1,0,0.666666667,0.045440097,0.250075352,0.989361702,0.792592593,0.981132075,0.634897119,0.365102881,0.016895874,129,43,0.449646793,0.000969273,0.001320527,0.002210434,0.003553256,28,28,0,2,1,1,2,1,1,0,0,0,30,1,2,3,5,0.676676416,0,0
13,1.21E+22,1711021166,30923,2014,2014,15,Paenibacillus cucumis sp nov Isolated from Greenhouse Soil,10.1007/s12275-014-4071-7,https://www.semanticscholar.org/paper/13723573881bde7f91611c6a8bb6b1e3c1f7d4c3,JOURNAL OF MICROBIOLOGY,https://www.scimagojr.com/journalsearch.php?q=20250&tip=sid&clean=0,321,2,8,0.470588235,2.678571429,Agricultural and Biological Sciences; Insect Science; Immunology and Microbiology; Immunology; Microbiology; Virology,Agricultural and Biological Sciences; Immunology and Microbiology,Agricultural and Biological Sciences; Immunology and Microbiology,Insect Science; Immunology; Microbiology; Virology,0.507636696,,50,"한국생명공학연구원, 경북대학, 안동대학, 예천농업기술센터",Korea Research Institute of Bioscience and Biotechnology; Kyungpook National University (KNU); Andong National University; Yecheon Agriculture Technology Center,"한국생명공학연구원, 경북대학, 안동대학, 예천농업기술센터",한국생명공학연구원; 경북대학; 안동대학; 예천농업기술센터,Jae-Hyung Ahn; Byoung-chan Kim; Byung-Yong Kim; Soo-Jin Kim; Jaekyeong Song; Soon-Wo Kwon; H. Weon,"['jaehyungahn', 'byoungchankim', 'byungyongkim', 'soojinkim', 'jaekyeongsong', 'soonwokwon', 'hweon']",7,0,0.334203655,128,32,1,1,1,2535282738,2535282738,2012-01-01,2014-12-31,1095,7,5,2,1,4,"한국생명공학연구원, 고려대학, 마이크로아이디","[5, 4, 3]",3,0,0,1,1,1,0,0.666666667,0.045440097,0.250075352,0.989361702,0.792592593,0.75,0.634897119,0.365102881,0.016895874,129,43,0.449646793,0.000969273,0.001320527,0.002210434,0.003553256,28,28,0,2,1,1,2,1,1,0,0,0,30,1,2,3,9,1.218017549,0,0
13,1.21E+22,1711021166,30925,2014,2014,15,Transcriptome analysis of mistletoe (Viscum album) haustorium development,10.1007/s13580-014-0033-6,https://www.semanticscholar.org/paper/344da9fe9eddfbc61aa007fee524b74f12ef83d6,HORTICULTURE ENVIRONMENT AND BIOTECHNOLOGY,https://www.scimagojr.com/journalsearch.php?q=21100207006&tip=sid&clean=0,40,2,8,0.470588235,2.678571429,"Agricultural and Biological Sciences; Horticulture; Plant Science; Biochemistry, Genetics and Molecular Biology; Biotechnology","Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Biochemistry Genetics and Molecular Biology; Agricultural and Biological Sciences,Horticulture; Plant Science; Biotechnology,0.507636696,,20,"한국생명공학연구원, 성균관대학삼성서울병원",Korea Research Institute of Bioscience and Biotechnology; Sungkyunkwan University,"한국생명공학연구원, 성균관대학삼성서울병원",한국생명공학연구원; 성균관대학,S. Ko; Yong-Kook Kwon; J. H. Kim; I. Song; H. Lee; D. Choi; Jang-R. Liu; Sukweon Kim,"['sko', 'yongkookkwon', 'jhkim', 'isong', 'hlee', 'dchoi', 'jangrliu', 'sukweonkim']",8,0,0.350649351,135,67.5,1,1,1,2535282738,2535282738,2012-01-01,2014-12-31,1095,7,5,2,1,4,"한국생명공학연구원, 고려대학, 마이크로아이디","[5, 4, 3]",3,0,0,1,1,1,0,0.666666667,0.045440097,0.250075352,0.989361702,0.792592593,0.5,0.634897119,0.365102881,0.016895874,129,43,0.449646793,0.000969273,0.001320527,0.002210434,0.003553256,28,28,0,2,1,1,2,1,1,0,0,0,30,1,2,3,10,1.353352832,2,0.270670566
13,1.21E+22,1711021166,30933,2014,2014,15,"Gordonibacter faecihominis sp nov., isolated from human faeces",10.1007/s10482-014-0212-6,https://www.semanticscholar.org/paper/1058f917e9a6e4846511fcb84d2ce435b309c642,ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,https://www.scimagojr.com/journalsearch.php?q=14944&tip=sid&clean=0,121,3,8,0.470588235,2.678571429,"Biochemistry, Genetics and Molecular Biology; Molecular Biology; Immunology and Microbiology; Microbiology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine; Immunology and Microbiology",Biochemistry Genetics and Molecular Biology; Medicine; Immunology and Microbiology,Molecular Biology; Microbiology; Medicine (miscellaneous),0.507636696,,50,"한국생명공학연구원, 인하대학, 라이스대학",Korea Research Institute of Bioscience and Biotechnology; College of Medicine; Rice University,"한국생명공학연구원, 인하대학, 라이스대학",한국생명공학연구원; 인하대학; 라이스대학,Jong-Sik Jin; Keun-chul Lee; In-Soon Park; K. Kim; J. Ahn; Y. Benno; M. Hattori; Jung-Sook Lee,"['jongsikjin', 'keunchullee', 'insoonpark', 'kkim', 'jahn', 'ybenno', 'mhattori', 'jungsooklee']",8,0,0.315104167,121,40.33333333,1,1,1,2535282738,2535282738,2012-01-01,2014-12-31,1095,7,5,2,1,4,"한국생명공학연구원, 고려대학, 마이크로아이디","[5, 4, 3]",3,0,0,1,1,1,0,0.666666667,0.045440097,0.250075352,0.989361702,0.792592593,0.666666667,0.634897119,0.365102881,0.016895874,129,43,0.449646793,0.000969273,0.001320527,0.002210434,0.003553256,28,28,0,2,1,1,2,1,1,0,0,0,30,1,2,3,11,1.488688116,2,0.270670566
13,1.21E+22,1711021166,30922,2014,2014,15,"Alicyclobacillus tengchongensis sp nov., a Thermo-Acidophilic Bacterium Isolated from Hot Spring Soil",10.1007/s12275-014-3625-z,https://www.semanticscholar.org/paper/85aae20c9e67f209ef1ea8f646c5310a91692bba,JOURNAL OF MICROBIOLOGY,https://www.scimagojr.com/journalsearch.php?q=20250&tip=sid&clean=0,321,2,8,0.470588235,2.678571429,Agricultural and Biological Sciences; Insect Science; Immunology and Microbiology; Immunology; Microbiology; Virology,Agricultural and Biological Sciences; Immunology and Microbiology,Agricultural and Biological Sciences; Immunology and Microbiology,Insect Science; Immunology; Microbiology; Virology,0.507636696,,100,"제주대학, 한국생명공학연구원, 전남대학",Jeju National University; Korea Research Institute of Bioscience and Biotechnology; Chonnam National University,"제주대학, 한국생명공학연구원, 전남대학",제주대학; 한국생명공학연구원; 전남대학,Min Goo Kim; Jae-Chan Lee; DongJin Park; Wenjun Li; Chang-Jin Kim,"['mingookim', 'jaechanlee', 'dongjinpark', 'wenjunli', 'changjinkim']",5,0,0.348958333,134,44.66666667,1,1,1,2535282738,2535282738,2012-01-01,2014-12-31,1095,7,5,2,1,4,"한국생명공학연구원, 고려대학, 마이크로아이디","[5, 4, 3]",3,0,0,1,1,1,0,0.666666667,0.045440097,0.250075352,0.989361702,0.792592593,0.666666667,0.634897119,0.365102881,0.016895874,129,43,0.449646793,0.000969273,0.001320527,0.002210434,0.003553256,28,28,0,2,1,1,2,1,1,0,0,0,30,1,2,3,22,2.977376231,2,0.270670566
